id,username,created_at,lng,lat,text
1516563845292060673,Punished_Shoog,Tue Apr 19 23:46:11 +0000 2022,-122.43027699999999,48.753352500000005,@zhdanovmalewife If you want the barking to stop we must BREAK THE CHAINS OF OUR DOWNTRODDEN GOOD DOGS!
1516563946525790211,pratt_gr,Tue Apr 19 23:46:35 +0000 2022,-122.16452749999999,48.088757,This is stunning…truly identical 😉😉#Dreamyclouds https://t.co/0us5YovTwS
1516563985520537600,onthetripside,Tue Apr 19 23:46:45 +0000 2022,-122.3306025,47.614817,Morning walk through the cherry blossoms. 😍🌸 https://t.co/pHwMoBJdP6
1516564013265551363,Punished_Shoog,Tue Apr 19 23:46:51 +0000 2022,-122.43027699999999,48.753352500000005,@twinkypups @TheOnlyHeem I will definitely watch this and do more research.
1516564034807508995,LeazeLouise,Tue Apr 19 23:46:56 +0000 2022,-122.3306025,47.614817,Definitely missed my stop lol
1516564072988221445,gibbydans,Tue Apr 19 23:47:06 +0000 2022,-122.3115775,47.506341500000005,I was slightly inconvenienced today so I just bought another Louis bag to make me feel better
1516564073147641858,Leakri,Tue Apr 19 23:47:06 +0000 2022,-120.58340150000001,44.1454365,@JoJoFromJerz Florida is stupid
1516564088620388359,notsarahfry,Tue Apr 19 23:47:09 +0000 2022,-122.3306025,47.614817,i need to be at a thrift store in the middle of nowhere
1516564094827991042,Seasherm,Tue Apr 19 23:47:11 +0000 2022,-122.3306025,47.614817,"@angel_0f_deathx For me , it's the Rapture and I'm pretty sure it happened yesterday. Now I have a new car."
1516564145176383492,J_McDonald81,Tue Apr 19 23:47:23 +0000 2022,-120.58340150000001,44.1454365,Sam Schindler rips a 2rbi double and Blanchet retakes the lead.  3-2 over Scio. @MidMajorMedia @OregonPredict https://t.co/plh6nh0Qn6
1516564159785095172,pratt_gr,Tue Apr 19 23:47:26 +0000 2022,-122.16452749999999,48.088757,@hollerszee 6’-1” on Twitter
1516564266744107010,AliBradleyTV,Tue Apr 19 23:47:52 +0000 2022,-122.07487549999999,47.743503000000004,TX: Eagle Pass: Coyotes on inner tubes retreating back to Mexico after my LE source says they offloaded migrants at… https://t.co/T6tnZuUb04
1516564269168566273,digbymedia,Tue Apr 19 23:47:52 +0000 2022,-122.3308,47.6046,"Just posted a photo @ Seattle, Washington https://t.co/yBmcJXdj0U"
1516564287052992517,jyscale,Tue Apr 19 23:47:57 +0000 2022,-121.988,47.8577,"Cheeseboard making class. So much fun. Thank you @ Monroe, Washington https://t.co/Z4WyYmGfFk"
1516564315322855426,jamespauldillon,Tue Apr 19 23:48:03 +0000 2022,-117.434547,47.667438,@danielwinlander @Blaine_Stum Didn’t the Continuum of Care vote it down?
1516564323262369794,jakelitwicki,Tue Apr 19 23:48:05 +0000 2022,-121.997994,47.357398,Tuesday walk views. https://t.co/VpAil2hC2a
1516564385153515521,rakune,Tue Apr 19 23:48:20 +0000 2022,-122.194398,47.481598,@TerralunaBat Hoppy Birdday!
1516564393445580803,sarbuttzie,Tue Apr 19 23:48:22 +0000 2022,-123.52138149999999,48.45597,I made a lot of unhealthy snacking choices today. Thanks a lot Easter. I shall try and do better tomorrow.
1516564423892037633,SRTMC,Tue Apr 19 23:48:29 +0000 2022,-117.41593313,47.6527786,"Cleared: Blocking Collision in Spokane on I-90 WB at Division MP 281.0 , right lane blocked,."
1516564454351073282,curtailes,Tue Apr 19 23:48:36 +0000 2022,-122.3306025,47.614817,"Transit Tuesday. Seattle, Chinatown International District station. https://t.co/zaZOvgd6UP"
1516564479848312837,Seasherm,Tue Apr 19 23:48:43 +0000 2022,-122.3306025,47.614817,@TSharraRahl Yes. I remember this from 2nd grade.
1516564559577817094,sl0wburnTV,Tue Apr 19 23:49:02 +0000 2022,-122.061771,47.67881250000001,@goldnpersephone So… I should have a lazy day with this man?
1516564561712738306,Chrisinsumner,Tue Apr 19 23:49:02 +0000 2022,-122.2304745,47.2210135,"@Walter_Kelley ""i'll take the over for a Thousand, Alex"".."
1516564622932791296,MaileZ,Tue Apr 19 23:49:17 +0000 2022,-122.04254449999999,47.542814,Created an event for the @LOTKraken
1516564632923639809,Curlynep,Tue Apr 19 23:49:19 +0000 2022,-122.3306025,47.614817,@MissMondayM If you want something part time I think Cortina is
1516564644785053698,JestineJulia,Tue Apr 19 23:49:22 +0000 2022,-122.3306025,47.614817,Can't wait for warmer weather to ride more https://t.co/7MKUz31LdK
1516564646441865217,reallyreshad,Tue Apr 19 23:49:22 +0000 2022,-114.14326249999999,45.4945515,That’s pretty ✨😩
1516564661784629251,Hawkfather1,Tue Apr 19 23:49:26 +0000 2022,-122.16452749999999,48.088757,Gotta light?
1516564671146340357,tmj_WA_finance,Tue Apr 19 23:49:28 +0000 2022,-122.3356196,47.5802366,"Click the link in our bio to see currently open #Finance jobs like ""senior accountant, Global Consolidations"" at Starbucks in #Seattle, WA."
1516564696693764099,BrianUnbothered,Tue Apr 19 23:49:34 +0000 2022,-117.434547,47.667438,Thinking about getting a nose ring lol
1516564700514770948,hiphopking43,Tue Apr 19 23:49:35 +0000 2022,-122.3306025,47.614817,I don't like wearing a mask and i know some of y'all feel the same way but I'll still wear it while I'm riding the… https://t.co/bsCY6Dp2nx
1516564725122875392,Logan6962,Tue Apr 19 23:49:41 +0000 2022,-96.3073065,65.8381145,18 Bi Fit Twink from canada looking to snap/kik ;) 🇨🇦 🔞   #gaysnap #gay #gaysnapchat #bisnap #bisnapchat #gaycanada… https://t.co/4yb9Si8Sgy
1516564783096426498,jicmagik,Tue Apr 19 23:49:55 +0000 2022,-122.347285,47.465059,"@mscisto the hot dogs slapped way too hard, especially at 2 am"
1516564831087697920,tadert0t_,Tue Apr 19 23:50:06 +0000 2022,-120.58340150000001,44.1454365,it’s so frustrating growing to hate something you used to find therapeutic
1516564839786635265,deandreindacut,Tue Apr 19 23:50:08 +0000 2022,-122.149768,47.5978565,Me and who 👀
1516564843901308932,nate_mitchell21,Tue Apr 19 23:50:09 +0000 2022,-120.58340150000001,44.1454365,MIGHTY LIBERTY THE SECOND MOST MASSIVE CLUB IN THE WORLD!!!!!!!!!!!! 🔥
1516564857599848449,kingceleryman,Tue Apr 19 23:50:13 +0000 2022,-122.3306025,47.614817,@feminemi1y I don't know if it is a sign to quit but it is certainly a sign that your company doesn't understand ho… https://t.co/VkMXlpBmog
1516564876247719937,MajorTom617,Tue Apr 19 23:50:17 +0000 2022,-122.20190500000001,47.680319,I'm surprised it took this long for someone to light their mask on fire on a plane.
1516564896065892352,suestroud,Tue Apr 19 23:50:22 +0000 2022,-123.42183800000001,48.5819835,@CharlieAngusNDP @AngelsGrievous Lol Bob Dylan vibes all over that picture Charlie!
1516564915200225281,Kyushawnie,Tue Apr 19 23:50:26 +0000 2022,-122.3306025,47.614817,agree!!!
1516564964298813445,PugetSoundFire,Tue Apr 19 23:50:38 +0000 2022,-122.031668,47.373340999999996,"Patient has been extricated, Summit Landsburg road is closed. https://t.co/YHfemWDHFK"
1516564971538161665,blkedve,Tue Apr 19 23:50:40 +0000 2022,-122.138874,47.7252275,@wombattbrooks @foxgraves same
1516564985794547714,aquariumpapi,Tue Apr 19 23:50:43 +0000 2022,-122.3306025,47.614817,cant tell if im actually feeling sick or if its just cuz im at work lol
1516565039926325250,tmj_IDP_NURSING,Tue Apr 19 23:50:56 +0000 2022,-117.4260466,47.6587802,"Can you recommend anyone for this job? Acute Dialysis Registered Nurse - RN - https://t.co/gLGCvYp2KV #Spokane, WA #Dialysis"
1516565062101520385,rukizzel,Tue Apr 19 23:51:01 +0000 2022,-122.3306025,47.614817,@Valoryze Whatever it is 🙌🏾
1516565125326532608,TMcdowell83,Tue Apr 19 23:51:16 +0000 2022,-120.882482,47.273022,@Marcbuffbagwell Me with Johnny Cash. https://t.co/InMTad0XyF
1516565126001795076,GMOsbad,Tue Apr 19 23:51:17 +0000 2022,-120.882482,47.273022,I had Interview at Organic apple farm. 20 minutes from home. One word perfect.
1516565168825659395,JetSetHan,Tue Apr 19 23:51:27 +0000 2022,-122.3306025,47.614817,@JoeTruVo Be my roomateeeee
1516565169815506944,SycoBree52,Tue Apr 19 23:51:27 +0000 2022,-122.296281,47.119285500000004,"@penisparadox Depending on the day, yes lol 😂"
1516565233866661891,PNWHoneyBadger,Tue Apr 19 23:51:42 +0000 2022,-120.58340150000001,44.1454365,"If you like this video please follow @RINGSIDEHEAT. Without these video snips, as a wrestler, it’s extremely challe… https://t.co/KquiRrAqoR"
1516565247951183875,SycoBree52,Tue Apr 19 23:51:46 +0000 2022,-122.296281,47.119285500000004,@atomcbombshell Bikini style lace back satin front
1516565271187664896,AleutianBelle,Tue Apr 19 23:51:51 +0000 2022,-122.66475449999999,47.747640000000004,@jazzy_shoemaker So beautiful.
1516565303009763333,BrianUnbothered,Tue Apr 19 23:51:59 +0000 2022,-117.434547,47.667438,@prime_roy3 @DaynaOG @Bwagz He's from LA bro... I know you love Russ but this Bobby...
1516565320118378498,SKCFDispatches,Tue Apr 19 23:52:03 +0000 2022,-122.33854743,47.486596,"🚨 🔥DISPATCH: Automatic Fire Alarm @ 309 SW 130TH ST, BURIEN.Responding Dept: BurienUnit(s): E328#KingCountyFire2 #Burien"
1516565324832804866,Leakri,Tue Apr 19 23:52:04 +0000 2022,-120.58340150000001,44.1454365,@CNNPolitics @NicolleDWallace Now what?
1516565416872607749,ValeriePassmor6,Tue Apr 19 23:52:26 +0000 2022,-120.52975950000001,46.5942225,Check the list.
1516565457251160067,MelCarson,Tue Apr 19 23:52:36 +0000 2022,-122.5355625,47.6476145,✅ Second booster!☎️ 20G🤖 Bring on the Darleks! 💪🏼 https://t.co/FN6GyqicQN
1516565543272157184,tmj_IDC_NURSING,Tue Apr 19 23:52:56 +0000 2022,-117.4260466,47.6587802,"This RN, RN Roles, Clinic Nurses job might be a great fit for you. Click the link in our bio to see it and more. Ou… https://t.co/Bo40hIURTP"
1516565582107320329,TomLoper1,Tue Apr 19 23:53:05 +0000 2022,-122.2017136,47.6165886,Drinking a Black Lager by @drubru @ Tavern Hall — https://t.co/eOM5ReBo3h
1516565647026577410,Faugustus2nd,Tue Apr 19 23:53:21 +0000 2022,-122.194398,47.481598,It looks scrumptious. But busy...like one of those Fotos where you see 2 images depending if you're left-handed or… https://t.co/KOR70oGF3B
1516565666446266368,bryan1012000,Tue Apr 19 23:53:25 +0000 2022,-122.923516,47.064528,"Wait Deebo doesn’t want to play with Mac Jones on the 49ers? I mean Schefter is always right, isn’t he?"
1516565676663574531,Herronisland,Tue Apr 19 23:53:28 +0000 2022,-120.882482,47.273022,@ajwhitewolf Different readers may emphasize different things—or there may be interesting discussions from differen… https://t.co/9r9C1yzt8g
1516565679347933185,Kyushawnie,Tue Apr 19 23:53:29 +0000 2022,-122.3306025,47.614817,happy birthdag @zhoumi_419 🎉🔥🥳🎂
1516565733903282177,SKCFDispatches,Tue Apr 19 23:53:42 +0000 2022,-122.2301808,47.3075369,"🤕 🚒DISPATCH: Accident Injury (BLS) - Fire Only @ AUBURN WAY S/M ST SE, AUBURN.Responding Dept: Valley Regional F… https://t.co/PB6DQJOIvH"
1516565783467335685,pugfather42,Tue Apr 19 23:53:53 +0000 2022,-117.434547,47.667438,I’m 150 days clean from cocaine or whatever blah blah blah but whenever I get a runny nose I wish I still used so I… https://t.co/XAMlthbt4l
1516565811967655939,scampden,Tue Apr 19 23:54:00 +0000 2022,-123.3583795,48.4267305,"After visiting Bermuda, I always do this. There, it's Good Morning, Good Afternoon and Good Evening when entering t… https://t.co/iWO9I3yMCO"
1516565818359771136,ghuds16,Tue Apr 19 23:54:02 +0000 2022,-122.3306025,47.614817,"📍Seattle, WACompleted it mate. Next stop, DFW. https://t.co/7aYhzAeoTB"
1516565851507281920,powdaboi,Tue Apr 19 23:54:10 +0000 2022,-122.29648850000001,47.442583,"Timing not my typical, but still happy to nap these three tricky bastards https://t.co/dz7A92dzPf"
1516565878195638272,LeazeLouise,Tue Apr 19 23:54:16 +0000 2022,-122.3306025,47.614817,Lost my passport in my house
1516565900152872963,ParaguayBeauty,Tue Apr 19 23:54:21 +0000 2022,-117.434547,47.667438,@36JIH36 He was peeing and pooping outside the box. Literally peed right in front of me. Which us usually signs of a UTI
1516565930326872068,Monielysium,Tue Apr 19 23:54:28 +0000 2022,-122.335,47.646,Nice day exploring Gas Works Park © 2022 Moni Elysium @ Gas Works Park https://t.co/InWegb8tXs
1516565967240790018,LeazeLouise,Tue Apr 19 23:54:37 +0000 2022,-122.3306025,47.614817,What are natural ways to manage ADD?
1516565984655540232,BoardGameGhee,Tue Apr 19 23:54:41 +0000 2022,-122.3306025,47.614817,"@ZeruaGames @University_XP I wish I knew the first thing about promotion and marketing, because this is a freaking… https://t.co/JbKI6xn9AP"
1516566017438191616,MenihanP,Tue Apr 19 23:54:49 +0000 2022,-122.3306025,47.614817,@SeattlePDC2 Y’all going to continue to let this person smash our windows every night?
1516566024878919681,SKCFDispatches,Tue Apr 19 23:54:51 +0000 2022,-122.09029332,47.36120195,"🚑DISPATCH: Medical Aid - Basic Life Support @ 18850 SE 269TH ST, COVINGTON.Responding Dept: KentUnit(s): E378#PugetSoundFire #Kent"
1516566031757574144,mackenzieimages,Tue Apr 19 23:54:53 +0000 2022,-122.5355625,47.6476145,@RisibleGirl Thank you…very proud of my students…!!!
1516566061654560771,Faugustus2nd,Tue Apr 19 23:55:00 +0000 2022,-122.194398,47.481598,"@Ouvertures_Deux Have a great rest of your night, no matter how much longer that is. Say howdy to the beast."
1516566071951593473,Jake_Schakel14,Tue Apr 19 23:55:02 +0000 2022,-122.296281,47.119285500000004,@Bam_Afalava @RylandSpencer @BrandonHuffman @ElvisKariuki8 I second that^
1516566117824692225,MajorTom617,Tue Apr 19 23:55:13 +0000 2022,-122.20190500000001,47.680319,"@e_galv Political labels serve as shields and swords in the war of words. War is a Racket, and it is stupid. https://t.co/6jhBl9r6q9"
1516566133016457216,tmj_OR_finance,Tue Apr 19 23:55:17 +0000 2022,-123.8925908,43.0059455,"Our mission is to empower military and federal personnel to live healthier, more productive lives. Be a part of a t… https://t.co/NIm8UNt9tJ"
1516566165589356545,Kevinicely5,Tue Apr 19 23:55:24 +0000 2022,-122.3306025,47.614817,Kevin Want Wait Next Year January Damian Lillard Well Coming Back Portland My birthday Year #LetsGoBazers I love… https://t.co/Ri5paEuBw2
1516566185688518660,Seasherm,Tue Apr 19 23:55:29 +0000 2022,-122.3306025,47.614817,@Imani_Barbarin Yes I expect to be wearing it in close contact situations or when I know I have something infectiou… https://t.co/75TUYYfQGC
1516566188486279170,stc_org,Tue Apr 19 23:55:30 +0000 2022,-123.295667,44.521146,"Now Hiring: Editor, Oregon Stater magazine | Oregon State University Foundation and Alumni Association: Corvallis,… https://t.co/bq8xvkzvfh"
1516566195847438337,Stevesunfc,Tue Apr 19 23:55:32 +0000 2022,-120.58340150000001,44.1454365,@hereforthejrny Thanks hun 😘
1516566204705607681,rlegters,Tue Apr 19 23:55:34 +0000 2022,-123.96374356,45.8901669,"We’re back in Cannon Beach @ Surfsand Resort in Cannon Beach, Oregon https://t.co/Dt33tHaovg"
1516566237932711938,Leakri,Tue Apr 19 23:55:42 +0000 2022,-120.58340150000001,44.1454365,@MayoIsSpicyy @HRCDemocrat We can only hope!❤️🇺🇸❤️🇺🇸
1516566243188391939,TotalTrafficSEA,Tue Apr 19 23:55:43 +0000 2022,-122.2134,47.29417,"Accident in #Auburn on Hwy 164 EB at M St SE, stopped traffic back to F St SE. Reported by Dispatch #traffic https://t.co/12UyGMOG9h"
